D-09367,P08908
D-09367,P14416
D-09368,P09960
D-09369,P34913
D-09370,P34913
D-09371,P34913
D-09375,P04062
D-09375,P28300
D-09375,Q16739
D-09375,Q9HCG7
D-09376,P21554
D-09376,P34972
D-09377,P00352
D-09377,P05177
D-09377,P10275
D-09377,P10635
D-09377,P10828
D-09377,P11473
D-09377,P11712
D-09377,Q96KQ7
D-09378,P42785
D-09378,Q99720
D-09379,Q7Z2W7
D-09380,P23975
D-09380,P31645
D-09387,P07900
D-09387,P15428
D-09387,P16152
D-09390,P41279
D-09390,Q02750
D-09392,O00311
D-09392,P05177
D-09392,P11309
D-09393,P00918
D-09394,O60755
D-09394,P08908
D-09394,P10635
D-09394,P14416
D-09394,P21728
D-09394,P35462
D-09394,P55789
D-09394,Q12809
D-09394,Q96KQ7
D-09394,Q96RJ0
D-09394,Q99714
D-09395,P08908
D-09395,P23975
D-09397,P10635
D-09397,P33261
D-09397,Q05397
D-09401,P00533
D-09410,Q07820
D-09410,Q96KQ7
D-09410,Q9Y253
D-09412,O43570
D-09412,P00352
D-09412,P00734
D-09412,P00915
D-09412,P00918
D-09412,P05186
D-09412,P07451
D-09412,P10253
D-09412,P22748
D-09412,P23280
D-09412,P27695
D-09412,P35218
D-09412,P39748
D-09412,P43166
D-09412,P53779
D-09412,Q16539
D-09412,Q16790
D-09412,Q96KQ7
D-09412,Q9UBT6
D-09412,Q9Y2D0
D-09413,P14679
D-09415,P06276
D-09420,P78527
D-09421,P78527
D-09424,P12268
D-09425,P00533
D-09426,P09619
D-09426,P36888
D-09427,P09619
D-09427,P36888
D-09430,P00374
D-09430,P23219
D-09430,P83916
D-09431,P00533
D-09431,P06241
D-09433,P12268
D-09434,P00734
D-09434,P00742
D-09434,P07477
D-09434,P08709
D-09435,P28845
D-09436,P28845
D-09437,P35354
D-09438,P35354
D-09439,O43570
D-09439,P00915
D-09439,P00918
D-09439,P35218
D-09439,P43166
D-09439,Q16790
D-09439,Q9ULX7
D-09439,Q9Y2D0
D-09441,P00918
D-09442,O43570
D-09442,P00915
D-09442,P00918
D-09442,Q16790
D-09443,P10415
D-09443,Q07817
D-09445,P07550
D-09445,P16473
D-09445,Q16665
D-09446,P00915
D-09446,P00918
D-09446,Q16790
D-09447,P21397
D-09447,P27338
D-09448,Q8NER1
D-09449,P41594
D-09450,O43570
D-09450,P00915
D-09450,P00918
D-09450,P07451
D-09450,P22748
D-09450,P23280
D-09450,P35218
D-09450,P43166
D-09450,Q16790
D-09450,Q8N1Q1
D-09450,Q9ULX7
D-09450,Q9Y2D0
D-09452,O76074
D-09452,Q07343
D-09453,P25963
D-09453,P84022
D-09453,Q04206
D-09456,P50406
D-09458,P04035
D-09461,P43681
D-09462,P28845
D-09464,P05093
D-09465,P05093
D-09466,P05093
D-09468,P28223
D-09469,P28223
D-09469,P28335
D-09469,Q12809
D-09470,P14416
D-09470,P28223
D-09470,P28335
D-09470,Q12809
D-09471,P10635
D-09471,P11712
D-09471,P14416
D-09471,P21728
D-09471,P21917
D-09471,P21918
D-09471,P33261
D-09471,P35462
D-09471,Q12809
D-09472,P05067
D-09473,P10635
D-09473,P23975
D-09473,P31645
D-09473,Q01959
D-09473,Q12809
D-09474,P14416
D-09474,P21917
D-09474,P35462
D-09476,P03372
D-09476,P04150
D-09476,P04278
D-09476,P08185
D-09476,P10275
D-09476,P11511
D-09476,P19793
D-09476,Q8TDU6
D-09478,P04278
D-09479,P03372
D-09479,P04278
D-09479,P08185
D-09479,P10275
D-09479,Q92731
D-09480,P04278
D-09480,P08185
D-09480,P11413
D-09480,P37058
D-09480,Q8TDU6
D-09482,P10275
D-09484,Q14524
D-09484,Q99250
D-09484,Q9Y5Y9
D-09485,P78527
D-09487,P24046
D-09487,P28472
D-09492,P13798
D-09492,P48147
D-09492,Q12884
D-09492,Q6V1X1
D-09492,Q86TI2
D-09493,P0DMS8
D-09495,P41594
D-09497,P41594
D-09497,Q12809
D-09498,Q13547
D-09500,Q8WWR8
D-09500,Q9UQ49
D-09500,Q9Y3R4
D-09503,P0DMS8
D-09509,Q02127
D-09513,P00734
D-09513,P00749
D-09513,P08246
D-09513,Q99895
D-09515,P29274
D-09515,P30542
D-09516,P52732
D-09517,P31749
D-09519,P07711
D-09520,P50579
D-09521,P39900
D-09524,P00915
D-09524,P00918
D-09524,P35218
D-09524,P43166
D-09524,Q9Y2D0
D-09525,P00915
D-09525,P00918
D-09525,P35218
D-09525,P43166
D-09525,Q9Y2D0
D-09526,O43570
D-09526,P00915
D-09526,P00918
D-09526,Q16790
D-09529,P30305
D-09533,P06276
D-09533,P22303
D-09534,P06276
D-09534,P22303
D-09538,P06493
D-09538,P24941
D-09538,Q00535
D-09539,P41145
D-09540,P03372
D-09541,P03372
D-09543,P08913
D-09544,O75116
D-09544,P08684
D-09544,P17612
D-09544,Q96QE3
D-09545,P21397
D-09545,P27338
D-09546,O43293
D-09546,O75116
D-09546,O75582
D-09546,O94806
D-09546,O95819
D-09546,O96017
D-09546,P05129
D-09546,P10635
D-09546,P13500
D-09546,P17612
D-09546,P23443
D-09546,P31749
D-09546,P49336
D-09546,P50613
D-09546,P51812
D-09546,P51817
D-09546,Q00535
D-09546,Q02156
D-09546,Q04759
D-09546,Q05655
D-09546,Q13464
D-09546,Q15746
D-09546,Q16512
D-09546,Q16513
D-09546,Q5S007
D-09546,Q96GD4
D-09546,Q9BYT3
D-09546,Q9BZL6
D-09546,Q9HAZ1
D-09546,Q9HBY8
D-09546,Q9Y243
D-09547,Q9Y5Y6
D-09552,P07550
D-09552,P08588
D-09552,P13945
D-09552,P31645
D-09552,Q99720
D-09553,P37268
D-09555,P41143
D-09555,Q12809
D-09557,P14416
D-09557,P21917
D-09557,P28223
D-09557,P35462
D-09557,P50406
D-09557,Q9H3N8
D-09558,P23975
D-09558,P31645
D-09559,P23975
D-09559,P31645
D-09560,P14416
D-09560,P21917
D-09560,P35462
D-09561,P14416
D-09561,P21917
D-09561,P35462
D-09562,P03956
D-09562,P09237
D-09562,P39900
D-09562,P45452
D-09565,P08908
D-09565,P10635
D-09570,P08913
D-09570,P10635
D-09570,P23975
D-09570,Q14534
D-09570,Q99720
D-09575,P78527
D-09576,P78527
D-09577,P35354
D-09580,P30542
D-09585,P08913
D-09585,P18089
D-09585,P18825
D-09585,P25100
D-09585,P35348
D-09585,P35368
D-09589,P05177
D-09589,P08684
D-09589,P10635
D-09589,P19838
D-09589,P23975
D-09589,P31645
D-09589,P33261
D-09589,Q01959
D-09590,P08172
D-09590,P08173
D-09590,P08912
D-09590,P08913
D-09590,P11229
D-09590,P20309
D-09590,P23975
D-09590,P28335
D-09590,P31645
D-09590,P35367
D-09590,Q01959
D-09591,P06401
D-09591,P10275
D-09596,O75311
D-09596,P23415
D-09596,P23416
D-09596,P48167
D-09597,P04798
D-09597,P05177
D-09597,P20813
D-09597,Q16678
D-09601,P36888
D-09602,P68400
D-09602,Q13627
D-09604,P00519
D-09604,P09619
D-09604,P10721
D-09604,P36888
D-09605,P0DMS8
D-09607,P52732
D-09608,P56524
D-09608,Q13547
D-09611,P08684
D-09611,P11712
D-09613,Q16539
D-09615,Q02127
D-09616,P05177
D-09616,P10636
D-09616,P33261
D-09621,P11511
D-09622,P00749
D-09623,P00749
D-09624,P28845
D-09625,O15118
D-09625,P04637
D-09625,P05177
D-09625,P08684
D-09625,P14416
D-09625,P14618
D-09625,P28223
D-09625,P28335
D-09625,P28566
D-09625,P30939
D-09625,P34969
D-09625,P35462
D-09625,P36544
D-09625,P40225
D-09625,P41595
D-09625,P51151
D-09625,Q96KQ7
D-09627,Q92633
D-09627,Q9HBW0
D-09627,Q9UBY5
D-09628,Q92633
D-09628,Q9HBW0
D-09628,Q9UBY5
D-09630,P00352
D-09630,P08684
D-09630,P52732
D-09631,P11511
D-09634,P34972
D-09634,Q9Y2T6
D-09635,O00519
D-09636,P08588
D-09637,P08684
D-09637,P48039
D-09637,P49286
D-09638,P14416
D-09638,P21917
D-09640,P36544
D-09641,P21554
D-09641,P34972
D-09641,Q8NER1
D-09642,P34972
D-09643,P50406
D-09644,P46098
D-09645,P14416
D-09645,P21917
D-09645,P35462
D-09648,P04035
D-09653,P08172
D-09653,P08173
D-09653,P08912
D-09653,P11229
D-09653,P11712
D-09653,P20309
D-09653,P33261
D-09653,P35367
D-09653,Q12809
D-09655,P08684
D-09655,P08913
D-09655,P10635
D-09655,P11712
D-09655,P18825
D-09655,P33261
D-09655,P35367
D-09655,Q9H3N8
D-09655,Q9Y5N1
D-09656,P08684
D-09656,P43220
D-09657,P04278
D-09657,P08185
D-09657,Q8TDU6
D-09658,P03372
D-09658,Q92731
D-09663,P04637
D-09667,P05181
D-09671,P53602
D-09672,P42330
D-09672,P52895
D-09672,Q04828
D-09676,P10275
D-09677,P14902
D-09681,O00311
D-09681,O00444
D-09681,O14920
D-09681,O15530
D-09681,O75116
D-09681,O95819
D-09681,O96013
D-09681,O96017
D-09681,P00519
D-09681,P06493
D-09681,P07333
D-09681,P07948
D-09681,P11309
D-09681,P11362
D-09681,P12931
D-09681,P15735
D-09681,P23443
D-09681,P24941
D-09681,P27448
D-09681,P28482
D-09681,P35916
D-09681,P48730
D-09681,P49336
D-09681,P49840
D-09681,P49841
D-09681,P50750
D-09681,P51451
D-09681,P51617
D-09681,P68400
D-09681,P78368
D-09681,P84022
D-09681,Q00535
D-09681,Q04771
D-09681,Q04912
D-09681,Q05655
D-09681,Q12851
D-09681,Q13188
D-09681,Q13464
D-09681,Q13557
D-09681,Q16236
D-09681,Q16513
D-09681,Q5VT25
D-09681,Q7KZI7
D-09681,Q8N4C8
D-09681,Q8TDC3
D-09681,Q96PF2
D-09681,Q96RG2
D-09681,Q9BWU1
D-09681,Q9HCP0
D-09681,Q9NYL2
D-09681,Q9Y4K4
D-09683,O00142
D-09685,Q99814
D-09687,P08842
D-09688,P08842
D-09689,P08842
D-09690,P10275
D-09692,P27338
D-09694,P23141
D-09695,P23219
D-09696,O15379
D-09696,P56524
D-09696,Q13547
D-09696,Q92769
D-09696,Q969S8
D-09696,Q96DB2
D-09696,Q9BY41
D-09696,Q9UBN7
D-09696,Q9UKV0
D-09696,Q9UQL6
D-09697,P08684
D-09697,P11712
D-09697,P33261
D-09697,Q96KQ7
D-09698,P11511
D-09699,P15121
D-09701,O15382
D-09702,P10828
D-09702,P36897
D-09703,Q16539
D-09704,P14780
D-09704,P22894
D-09704,P45452
D-09707,P05067
D-09708,O00519
D-09708,P23141
D-09709,P41143
D-09709,Q12809
D-09710,P49841
D-09713,O75884
D-09714,P18405
D-09714,P31213
D-09716,O15244
D-09716,P05177
D-09716,P41595
D-09716,P46098
D-09716,Q12809
D-09716,Q86VL8
D-09716,Q96FL8
D-09716,Q9GZV3
D-09718,P11511
D-09718,P22310
D-09719,P14416
D-09719,P21917
D-09721,Q13126
D-09723,P08684
D-09723,P11712
D-09724,Q99720
D-09726,P23975
D-09726,P31645
D-09726,Q01959
D-09729,P28223
D-09732,P25103
D-09733,P08913
D-09739,P10635
D-09740,P23975
D-09740,P31645
D-09740,Q01959
D-09743,Q12809
D-09745,P23975
D-09745,P31645
D-09745,Q01959
D-09746,P03372
D-09747,P23219
D-09747,P35354
D-09748,O15554
D-09756,P36888
D-09757,P36888
D-09761,Q16790
D-09764,O60344
D-09764,P08473
D-09764,P09960
D-09764,P15144
D-09764,P42892
D-09766,O00418
D-09766,O00444
D-09766,O75496
D-09766,P00533
D-09766,P05177
D-09766,P11309
D-09766,P23458
D-09766,P30530
D-09766,P49137
D-09766,P49840
D-09766,P49841
D-09766,P51617
D-09766,P53350
D-09766,P83916
D-09766,Q12851
D-09766,Q13131
D-09766,Q16665
D-09766,Q7KZI7
D-09766,Q7L7X3
D-09766,Q8N4C8
D-09766,Q8NE63
D-09766,Q96GD4
D-09766,Q96KQ7
D-09766,Q9BZL6
D-09766,Q9H2G2
D-09766,Q9H4B4
D-09766,Q9HBH9
D-09766,Q9NYL2
D-09766,Q9Y4K4
D-09767,Q13255
D-09767,Q14833
D-09770,P17707
D-09771,P41594
D-09774,P42574
D-09779,P35408
D-09779,P43115
D-09779,P43116
D-09781,Q92769
D-09782,P05093
D-09783,P05093
D-09785,O00519
D-09785,P23141
D-09786,P09874
D-09787,P21917
D-09787,P35462
D-09790,P49841
D-09791,Q8NER1
D-09792,P05177
D-09792,P08684
D-09792,P10635
D-09792,P11712
D-09792,P20813
D-09792,P33261
D-09792,P41595
D-09792,P46098
D-09792,Q12809
D-09792,Q96LD8
D-09792,Q9GZV3
D-09793,P08908
D-09793,P08913
D-09793,P18825
D-09793,P28221
D-09793,P28223
D-09793,P28335
D-09793,P34969
D-09793,Q9H3N8
D-09793,Q9Y5N1
D-09794,P10635
D-09794,P23975
D-09794,P31645
D-09794,Q01959
D-09794,Q12809
D-09795,Q92633
D-09795,Q9UBY5
D-09800,B2RXH2
D-09800,P09917
D-09800,P10635
D-09800,P10636
D-09800,P16050
D-09800,P18054
D-09800,P98170
D-09800,Q2M385
D-09800,Q99714
D-09802,Q8NER1
D-09804,P19793
D-09808,P10635
D-09809,P05177
D-09809,P21397
D-09809,Q99720
D-09811,P08684
D-09811,P10275
D-09811,P10635
D-09811,P33261
D-09814,P08908
D-09814,P28221
D-09814,P31645
D-09814,P34969
D-09814,P47898
D-09814,P50406
D-09815,P36544
D-09818,Q8TDS5
D-09820,P23975
D-09820,P31645
D-09821,P10635
D-09822,P10635
D-09822,P21728
D-09822,P23975
D-09822,P31645
D-09822,P35367
D-09822,Q01959
D-09824,P23975
D-09824,P31645
D-09824,Q01959
D-09827,Q92830
D-09829,O00767
D-09832,P06493
D-09835,P28845
D-09837,O15552
D-09841,P15538
D-09841,P19099
D-09844,P60953
D-09846,P42574
D-09848,O75496
D-09848,P00519
D-09848,P05177
D-09848,P35968
D-09849,Q14833
D-09851,P11511
D-09852,O95069
D-09852,P08172
D-09852,P08173
D-09852,P08912
D-09852,P11229
D-09852,P20309
D-09852,P23975
D-09852,P28223
D-09852,P28335
D-09852,P31645
D-09852,P41595
D-09852,P57789
D-09852,Q01959
D-09852,Q12809
D-09852,Q13936
D-09853,P00915
D-09853,P00918
D-09864,P42336
D-09864,P42345
D-09864,P78527
D-09865,P39900
D-09865,P45452
D-09866,P39900
D-09867,P78527
D-09870,P49841
D-09872,O95271
D-09872,P09874
D-09872,Q9H2K2
D-09872,Q9Y6F1
D-09873,P00533
D-09873,P07333
D-09874,P00533
D-09875,O15075
D-09875,O75116
D-09875,O96017
D-09875,P08684
D-09875,P10635
D-09875,P11712
D-09875,P28482
D-09875,P48729
D-09875,P49137
D-09875,P49840
D-09875,P49841
D-09875,P51617
D-09875,P51817
D-09875,P51957
D-09875,P53350
D-09875,P78368
D-09875,Q13464
D-09875,Q15418
D-09875,Q5VT25
D-09875,Q8TDC3
D-09875,Q96GD4
D-09875,Q9HAZ1
D-09875,Q9HCP0
D-09875,Q9UEE5
D-09875,Q9Y6M4
D-09876,P0DMS8
D-09876,P29274
D-09876,P30542
D-09879,Q9Y5Y4
D-09880,Q92769
D-09881,O15379
D-09881,Q13547
D-09881,Q92769
D-09883,P08588
D-09884,O75874
D-09884,P05177
D-09884,P07101
D-09884,P11473
D-09884,P14416
D-09884,P21728
D-09884,P21918
D-09884,P35462
D-09884,P55789
D-09884,Q12809
D-09884,Q16665
D-09884,Q96KQ7
D-09884,Q99714
D-09885,P21728
D-09888,P00915
D-09888,P00918
D-09890,P48039
D-09890,P49286
D-09892,O00519
D-09892,Q99685
D-09893,O00519
D-09894,P15538
D-09894,P19099
D-09897,Q9H3N8
D-09898,P08908
D-09898,P28221
D-09898,P28222
D-09898,P28223
D-09898,P28335
D-09898,P28566
D-09898,P30939
D-09898,P34969
D-09898,P46098
D-09898,P47898
D-09898,P50406
D-09898,Q96FL8
D-09899,P14416
D-09899,P23975
D-09900,P14416
D-09900,P21728
D-09900,P21917
D-09900,P21918
D-09900,P35462
D-09903,P35372
D-09903,P41145
D-09903,P41146
D-09906,P25100
D-09906,P35348
D-09906,P35368
D-09908,P10635
D-09909,Q99720
D-09910,P08908
D-09910,P08913
D-09910,P18825
D-09910,P21728
D-09910,P21917
D-09910,P21918
D-09910,P28223
D-09910,P28335
D-09910,P31645
D-09910,P35348
D-09910,P35367
D-09910,P35368
D-09910,P41595
D-09910,P50406
D-09911,P14416
D-09911,P35372
D-09911,P35462
D-09911,P41145
D-09912,P14416
D-09912,P21728
D-09912,P21917
D-09912,P21918
D-09912,P35462
D-09914,P34913
D-09915,P08908
D-09915,P14416
D-09916,Q99720
D-09917,P08908
D-09918,P08172
D-09918,P08173
D-09918,P08912
D-09918,P11229
D-09918,P20309
D-09918,P23975
D-09918,P31645
D-09918,P35367
D-09919,P08172
D-09919,P08173
D-09919,P08912
D-09919,P11229
D-09919,P20309
D-09919,P23975
D-09919,P31645
D-09919,Q01959
D-09920,P08908
D-09920,P10635
D-09920,P11229
D-09920,P14416
D-09920,P28223
D-09920,P28335
D-09920,P34969
D-09920,P41595
D-09922,P48449
D-09924,P14867
D-09924,P31644
D-09924,P47869
D-09924,P48169
D-09924,Q16445
D-09926,P23975
D-09926,Q01959
D-09927,P35367
D-09927,Q9H3N8
D-09927,Q9Y5N1
D-09931,O60218
D-09931,P02766
D-09931,P02768
D-09931,P08684
D-09931,P10145
D-09931,P11712
D-09931,P12104
D-09931,P23219
D-09931,P25024
D-09931,P35354
D-09931,P42330
D-09931,Q16665
D-09931,Q4U2R8
D-09932,P10145
D-09932,P11712
D-09933,P02766
D-09933,P11712
D-09933,P12104
D-09933,P23219
D-09933,P28482
D-09933,P35354
D-09933,P42330
D-09933,P52895
D-09933,Q04828
D-09933,Q16665
D-09934,P56524
D-09934,Q8WUI4
D-09934,Q9UQL6
D-09935,P34913
D-09936,P30542
D-09938,P23975
D-09938,Q01959
D-09939,P23975
D-09939,Q01959
D-09942,Q99685
D-09943,P08253
D-09944,P10275
D-09946,P52732
D-09947,P05091
D-09948,P34972
D-09955,P07900
D-09955,P07947
D-09955,P08238
D-09957,P00918
D-09957,Q16790
D-09958,P43003
D-09958,P43004
D-09958,P43005
D-09959,P78527
D-09960,P09619
D-09960,P11362
D-09960,P35968
D-09961,Q9BY41
D-09961,Q9UBN7
D-09964,P25963
D-09964,Q04206
D-09966,P00491
D-09968,Q00535
D-09969,P0DMS8
D-09970,P35354
D-09971,O00748
D-09971,P00352
D-09971,P10636
D-09971,P11473
D-09971,P22303
D-09971,P23141
D-09971,P40763
D-09971,P84022
D-09971,Q96KQ7
D-09976,Q13547
D-09976,Q9UBN7
D-09978,O43570
D-09978,P00915
D-09978,P00918
D-09978,P35218
D-09978,P43166
D-09978,Q16790
D-09978,Q8N1Q1
D-09978,Q9Y2D0
D-09981,P35367
D-09982,P05177
D-09982,P08684
D-09982,P10635
D-09982,P11712
D-09982,P20813
D-09982,P33261
D-09982,P46098
D-09983,Q04609
D-09984,P05067
D-09985,P05067
D-09986,O43570
D-09986,P00915
D-09986,P00918
D-09986,P43166
D-09986,Q16790
D-09986,Q9ULX7
D-09988,P06276
D-09991,O15244
D-09991,P03372
D-09991,P04150
D-09991,P04278
D-09991,P10275
D-09991,P20813
D-09991,P23975
D-09991,P31645
D-09991,P50225
D-09991,Q01959
D-09991,Q06278
D-09991,Q92731
D-09992,P06746
D-09992,P27695
D-09992,P28562
D-09992,P46063
D-09992,Q07820
D-09992,Q92830
D-09992,Q96KQ7
D-09992,Q9UBT6
D-09992,Q9UIF8
D-09993,P10275
D-09993,P11511
D-09993,Q16236
D-09995,P23975
D-09995,P31645
D-09995,Q01959
D-09995,Q12809
D-09996,Q8NER1
D-09997,P31645
D-09999,P23975
D-09999,P31645
D-10000,P25103
D-10001,P23975
D-10001,P31645
D-10001,P34969
D-10001,Q01959
D-10003,P41146
D-10004,P46098
D-10004,Q12809
D-10006,P05177
D-10006,P10635
D-10006,P43220
D-10008,P51679
D-10009,P50406
D-10010,P10635
D-10011,P37231
D-10011,Q9UNW8
D-10013,P06276
D-10014,P35372
D-10014,P41143
D-10014,P41145
D-10016,O60240
D-10016,O75496
D-10016,O75762
D-10016,P00352
D-10016,P05177
D-10016,P07550
D-10016,P07900
D-10016,P08684
D-10016,P08913
D-10016,P0DMS8
D-10016,P10275
D-10016,P11473
D-10016,P11712
D-10016,P14416
D-10016,P15428
D-10016,P18089
D-10016,P19838
D-10016,P21728
D-10016,P21917
D-10016,P25025
D-10016,P27361
D-10016,P29466
D-10016,P30556
D-10016,P33261
D-10016,P35372
D-10016,P35414
D-10016,P35462
D-10016,P40225
D-10016,P41145
D-10016,P41597
D-10016,P42345
D-10016,P49798
D-10016,P50406
D-10016,P51679
D-10016,P53350
D-10016,Q00G26
D-10016,Q01959
D-10016,Q03181
D-10016,Q16236
D-10016,Q96KQ7
D-10016,Q99549
D-10016,Q99685
D-10016,Q99714
D-10017,P27487
D-10019,Q9Y5Y4
D-10022,P14324
D-10023,P14324
D-10025,P05177
D-10025,P08684
D-10025,P10635
D-10025,P11712
D-10025,P33261
D-10026,P10827
D-10026,P10828
D-10029,B2RXH2
D-10029,O75164
D-10029,O75475
D-10029,O75604
D-10029,P00533
D-10029,P05186
D-10029,P06746
D-10029,P08069
D-10029,P09923
D-10029,P10696
D-10029,P15428
D-10029,P16050
D-10029,P27695
D-10029,P39748
D-10029,P46063
D-10029,P54132
D-10029,P83916
D-10029,Q13526
D-10029,Q14191
D-10029,Q16665
D-10029,Q96KQ7
D-10029,Q99549
D-10029,Q99714
D-10029,Q9UBT6
D-10029,Q9UIF8
D-10029,Q9UNA4
D-10029,Q9Y253
D-10029,Q9Y468
D-10030,O75496
D-10030,Q16236
D-10034,P09917
D-10037,P78527
D-10038,P78527
D-10039,P17948
D-10039,P24941
D-10039,P27986
D-10039,P29323
D-10039,P35968
D-10042,P42336
D-10042,P42345
D-10042,P48736
D-10043,P42336
D-10043,P42345
D-10043,P48736
D-10044,P42336
D-10044,P42345
D-10044,P48736
D-10045,P27487
D-10046,P49841
D-10047,P06493
D-10047,P49841
D-10048,P0DMS8
D-10050,P0DMS8
D-10050,P29275
D-10053,P35372
D-10060,P07947
D-10060,Q16539
D-10063,P11511
D-10070,P11712
D-10070,P33261
D-10070,Q16539
D-10071,P35354
D-10072,P78527
D-10073,P78527
D-10074,P78527
D-10075,P06401
D-10076,P78527
D-10083,P22001
D-10085,P21728
D-10085,P21917
D-10085,P21918
D-10087,Q13547
D-10095,P05177
D-10095,P08172
D-10095,P08684
D-10095,P08908
D-10095,P08913
D-10095,P10635
D-10095,P11229
D-10095,P23975
D-10095,P25929
D-10095,P28221
D-10095,P28222
D-10095,P28223
D-10095,P28335
D-10095,P28566
D-10095,P30939
D-10095,P31645
D-10095,P33261
D-10095,P34969
D-10095,P35367
D-10095,P41595
D-10095,P50406
D-10095,Q01959
D-10095,Q12809
D-10095,Q14524
D-10098,P21554
D-10098,P34972
D-10103,P35372
D-10103,P41143
D-10103,P41145
D-10106,P11229
D-10109,O43570
D-10109,P00915
D-10109,P00918
D-10109,P22748
D-10109,P23280
D-10109,P35218
D-10109,P43166
D-10109,Q16790
D-10109,Q9ULX7
D-10109,Q9Y2D0
D-10111,P31751
D-10115,O43570
D-10115,P00915
D-10115,P00918
D-10115,P22748
D-10115,P23280
D-10115,P35218
D-10115,P43166
D-10115,Q16790
D-10115,Q9ULX7
D-10115,Q9Y2D0
D-10117,B2RXH2
D-10118,P30520
D-10119,P14324
D-10120,P42574
D-10125,P00491
D-10130,O60760
D-10130,P34995
D-10130,P43115
D-10130,P43116
D-10130,Q13258
D-10130,Q92959
D-10131,P27338
D-10133,Q92731
D-10134,O15118
D-10134,P51151
D-10138,P04637
D-10138,P68871
D-10138,Q96QE3
D-10142,O00519
D-10145,P22894
D-10151,B2RXH2
D-10151,Q96KQ7
D-10152,O60678
D-10153,P05177
D-10153,P08684
D-10153,P08908
D-10153,P08913
D-10153,P10635
D-10153,P14416
D-10153,P18089
D-10153,P18825
D-10153,P21917
D-10153,P25100
D-10153,P33261
D-10153,P35348
D-10153,P35368
D-10153,P35462
D-10153,P41595
D-10154,P36897
D-10154,Q16539
D-10155,P27487
D-10155,Q6V1X1
D-10155,Q9UHL4
D-10156,P05177
D-10156,P06493
D-10156,P10635
D-10156,P24941
D-10156,P28482
D-10156,Q00535
D-10161,P11802
D-10161,P24941
D-10170,P07550
D-10170,P13945
D-10174,Q15761
D-10175,P46098
D-10180,P06276
D-10183,P10275
D-10183,P11712
D-10183,P33261
D-10184,P03372
D-10184,P04150
D-10184,P04278
D-10184,P06401
D-10184,P10275
D-10184,P31645
D-10184,P33261
D-10184,Q16665
D-10187,P22303
D-10188,P08908
D-10190,P35372
D-10190,P41143
D-10190,P41145
D-10191,O75164
D-10192,P10635
D-10192,P55789
D-10193,P07550
D-10193,P08588
D-10193,P08684
D-10193,P08908
D-10193,P10635
D-10193,P25021
D-10193,P28222
D-10193,P28223
D-10193,P28335
D-10193,P31645
D-10193,P34969
D-10193,P35367
D-10193,P46098
D-10193,P47898
D-10193,P50406
D-10198,P06276
D-10198,P22303
D-10201,P10275
D-10201,P42858
D-10205,P07900
D-10205,P10275
D-10205,P43351
D-10209,P06276
D-10209,P22303
D-10215,Q15858
D-10217,P08842
D-10218,P30542
D-10222,P78527
D-10225,O00519
D-10227,P04183
D-10229,P08842
D-10230,P02766
D-10230,P12104
D-10230,P15090
D-10230,P22736
D-10230,Q9UNA4
D-10233,P00915
D-10233,P00918
D-10233,Q16790
D-10234,O75469
D-10234,O75496
D-10234,O75874
D-10234,P05177
D-10234,P43220
D-10234,Q16539
D-10235,P10275
D-10235,P51151
D-10235,Q04206
D-10235,Q16637
D-10236,P25963
D-10236,Q04206
D-10239,P35372
D-10239,P41145
D-10240,P35372
D-10242,P15538
D-10242,P19099
D-10243,P09960
D-10244,P0DMS8
D-10244,P29274
D-10244,P30542
D-10247,P06276
D-10248,P27338
D-10249,P09917
D-10249,P24557
D-10249,Q15722
D-10250,P08913
D-10251,P37231
D-10252,P37231
D-10253,P35372
D-10253,P41143
D-10253,P41145
D-10254,P41143
D-10256,P05177
D-10256,P10635
D-10256,P19838
D-10256,Q12809
D-10259,P28223
D-10264,Q99720
D-10265,P10635
D-10265,Q01959
D-10265,Q96KQ7
D-10266,P61088
D-10266,Q9NRA0
D-10266,Q9NYA1
D-10267,P40225
D-10268,P21554
D-10268,P34972
D-10268,Q9Y2T6
D-10271,O95718
D-10271,P11474
D-10272,P00749
D-10274,P35367
D-10276,P00749
D-10276,P05177
D-10276,P19634
D-10276,P78348
D-10277,P41594
D-10278,P41594
D-10279,P08913
D-10279,P10635
D-10279,P14416
D-10279,P28223
D-10279,P28335
D-10279,P35462
D-10279,P41595
D-10279,P46098
D-10279,Q13639
D-10283,P00533
D-10283,Q9UNQ0
D-10286,O00748
D-10287,P06746
D-10287,P10635
D-10287,P27695
D-10287,Q07820
D-10287,Q9UNA4
D-10287,Q9Y253
D-10288,P04798
D-10288,P05177
D-10288,P09488
D-10288,P33527
D-10288,Q16539
D-10288,Q16678
D-10288,Q96GD4
D-10289,P04798
D-10289,P05177
D-10289,P08183
D-10289,P53779
D-10289,Q16539
D-10289,Q16678
D-10290,P04798
D-10290,P05177
D-10290,P33527
D-10290,P53779
D-10290,Q16539
D-10290,Q16678
D-10290,Q96GD4
D-10291,O43353
D-10291,P31749
D-10295,P10275
D-10296,P25963
D-10296,Q04206
D-10297,O00519
D-10298,P10636
D-10298,P11712
D-10300,P21397
D-10300,P27338
D-10301,O43353
D-10301,O75496
D-10301,O75874
D-10301,P11473
D-10301,P17861
D-10301,P42858
D-10301,P51159
D-10301,P53350
D-10301,Q06710
D-10301,Q13148
D-10301,Q6W5P4
D-10301,Q96QE3
